Date,Open,High,Low,Close,Adj Close,Volume
2017-12-06,3.140000,3.240000,3.140000,3.160000,3.160000,327100
2017-12-07,3.190000,3.260000,3.150000,3.170000,3.170000,305600
2017-12-08,3.170000,3.210000,3.120000,3.120000,3.120000,303600
2017-12-11,3.120000,3.200000,3.100000,3.190000,3.190000,230400
2017-12-12,3.190000,3.230000,3.050000,3.060000,3.060000,358600
2017-12-13,3.070000,3.150000,3.010000,3.020000,3.020000,334800
2017-12-14,3.040000,3.160000,3.040000,3.090000,3.090000,397700
2017-12-15,3.090000,3.240000,3.080000,3.220000,3.220000,1196700
2017-12-18,3.270000,3.320000,3.230000,3.240000,3.240000,502500
2017-12-19,3.270000,3.270000,3.130000,3.150000,3.150000,424000
2017-12-20,3.180000,3.300000,3.170000,3.210000,3.210000,282300
2017-12-21,3.250000,3.270000,3.150000,3.160000,3.160000,185000
2017-12-22,3.150000,3.170000,3.100000,3.140000,3.140000,234700
2017-12-26,3.150000,3.180000,3.110000,3.160000,3.160000,220700
2017-12-27,3.180000,3.290000,3.170000,3.240000,3.240000,306800
2017-12-28,3.290000,3.290000,3.190000,3.240000,3.240000,330600
2017-12-29,3.240000,3.290000,3.180000,3.200000,3.200000,412400
2018-01-02,3.220000,3.290000,3.150000,3.230000,3.230000,413600
2018-01-03,3.220000,3.490000,3.220000,3.440000,3.440000,723200
2018-01-04,3.500000,3.570000,3.380000,3.510000,3.510000,656600
2018-01-05,3.550000,3.660000,3.470000,3.600000,3.600000,1089600
2018-01-08,3.650000,3.650000,3.460000,3.490000,3.490000,803300
2018-01-09,3.490000,3.540000,3.240000,3.270000,3.270000,578300
2018-01-10,3.280000,3.380000,3.230000,3.290000,3.290000,515400
2018-01-11,3.300000,3.470000,3.290000,3.470000,3.470000,431900
2018-01-12,3.480000,3.540000,3.380000,3.490000,3.490000,405000
2018-01-16,3.520000,3.550000,3.230000,3.270000,3.270000,527000
2018-01-17,3.300000,3.340000,3.230000,3.260000,3.260000,399000
2018-01-18,3.260000,3.350000,3.250000,3.260000,3.260000,279900
2018-01-19,3.270000,3.330000,3.230000,3.280000,3.280000,234800
2018-01-22,3.300000,3.330000,3.210000,3.250000,3.250000,292500
2018-01-23,3.250000,3.480000,3.160000,3.460000,3.460000,746000
2018-01-24,3.490000,3.570000,3.370000,3.530000,3.530000,878700
2018-01-25,3.620000,3.840000,3.590000,3.700000,3.700000,1971400
2018-01-26,3.710000,3.870000,3.690000,3.800000,3.800000,1076500
2018-01-29,3.810000,3.830000,3.540000,3.570000,3.570000,1016700
2018-01-30,3.510000,3.560000,3.370000,3.410000,3.410000,575100
2018-01-31,3.440000,3.740000,3.320000,3.320000,3.320000,595100
2018-02-01,3.320000,3.450000,3.300000,3.420000,3.420000,457500
2018-02-02,3.420000,3.490000,3.320000,3.420000,3.420000,525600
2018-02-05,3.380000,3.420000,3.110000,3.150000,3.150000,729900
2018-02-06,3.070000,3.200000,3.010000,3.170000,3.170000,832400
2018-02-07,3.160000,3.220000,3.110000,3.190000,3.190000,359800
2018-02-08,3.220000,3.220000,3.010000,3.020000,3.020000,352300
2018-02-09,3.040000,3.070000,2.800000,2.900000,2.900000,946000
2018-02-12,3.000000,3.200000,2.930000,3.100000,3.100000,1514800
2018-02-13,3.070000,3.140000,2.920000,3.010000,3.010000,626400
2018-02-14,2.950000,3.060000,2.950000,3.030000,3.030000,366900
2018-02-15,3.040000,3.290000,3.010000,3.270000,3.270000,586700
2018-02-16,3.280000,3.350000,3.180000,3.180000,3.180000,477100
2018-02-20,3.150000,3.270000,3.140000,3.190000,3.190000,300400
2018-02-21,3.210000,3.310000,3.150000,3.240000,3.240000,354200
2018-02-22,3.280000,3.310000,3.240000,3.250000,3.250000,300200
2018-02-23,3.290000,3.290000,3.200000,3.230000,3.230000,220200
2018-02-26,3.270000,3.340000,3.230000,3.330000,3.330000,261900
2018-02-27,3.310000,3.370000,3.180000,3.180000,3.180000,299800
2018-02-28,3.180000,3.190000,3.050000,3.060000,3.060000,399000
2018-03-01,3.040000,3.090000,3.000000,3.070000,3.070000,422800
2018-03-02,3.020000,3.200000,3.020000,3.110000,3.110000,297600
2018-03-05,3.120000,3.340000,3.110000,3.290000,3.290000,458500
2018-03-06,3.330000,3.420000,3.260000,3.310000,3.310000,437800
2018-03-07,3.270000,3.420000,3.260000,3.390000,3.390000,473600
2018-03-08,3.400000,3.550000,3.280000,3.450000,3.450000,929800
2018-03-09,3.510000,3.620000,3.490000,3.500000,3.500000,997400
2018-03-12,3.540000,3.740000,3.410000,3.720000,3.720000,1075900
2018-03-13,3.750000,3.920000,3.720000,3.890000,3.890000,1160900
2018-03-14,3.890000,3.950000,3.780000,3.840000,3.840000,767700
2018-03-15,3.850000,3.900000,3.700000,3.780000,3.780000,596800
2018-03-16,3.770000,3.900000,3.750000,3.800000,3.800000,1147900
2018-03-19,3.790000,3.850000,3.480000,3.630000,3.630000,716300
2018-03-20,3.630000,3.630000,3.530000,3.560000,3.560000,287500
2018-03-21,3.560000,3.730000,3.530000,3.660000,3.660000,374200
2018-03-22,3.610000,3.720000,3.500000,3.500000,3.500000,484600
2018-03-23,3.520000,3.590000,3.520000,3.520000,3.520000,520200
2018-03-26,3.590000,3.640000,3.490000,3.570000,3.570000,395100
2018-03-27,3.600000,3.600000,3.310000,3.320000,3.320000,445300
2018-03-28,3.320000,3.380000,3.070000,3.110000,3.110000,824000
2018-03-29,3.140000,3.230000,3.110000,3.120000,3.120000,400100
2018-04-02,3.100000,3.190000,3.040000,3.130000,3.130000,592100
2018-04-03,3.160000,3.190000,3.000000,3.050000,3.050000,562300
2018-04-04,3.000000,3.140000,2.970000,3.120000,3.120000,448700
2018-04-05,3.170000,3.170000,3.010000,3.060000,3.060000,447500
2018-04-06,3.020000,3.120000,3.000000,3.050000,3.050000,370200
2018-04-09,3.080000,3.100000,2.990000,3.010000,3.010000,330000
2018-04-10,3.050000,3.150000,3.010000,3.140000,3.140000,369000
2018-04-11,3.140000,3.230000,3.130000,3.200000,3.200000,229400
2018-04-12,3.210000,3.290000,3.170000,3.280000,3.280000,219800
